id,map_id,summary_polyline,start_latlng,end_latlng,location_city,date
12130783209,a12130783209,wy_sHimxRI^c@r@OLcDdAo@FQPGV?\Jt@H^Xl@F|AEhAgAzB[dA_AnBiAdD}@nB[fA_@|@Ml@yAzDs@nA{BxBWLk@s@yAkCcCqDm@sAMo@e@uA[y@GGgBl@g@AiBrBe@EOIuEgG[k@aAeDOu@c@oAeAyEMUk@Ps@p@m@^OGQHQx@GNcAjB]f@q@rA[jAa@~Bg@bBwCbF[d@ULQAsBoBg@[SEYDSV_@j@GTSb@]b@OJWDcDcCaCo@w@[_AOyBAOFoAKyA@q@IcALy@@oCiAaDg@WDIJeAnBSVUFk@WsE{De@Sw@E_Bp@q@Li@MoCuB}AaBWa@i@kAUYs@e@KSWUa@eAN{@V}CH_C?QI[Uc@[_@u@c@_CaC_@WY[a@u@Wu@o@wCSq@]w@Mk@kA_Ey@cCq@iC[y@c@o@qAiAyAs@c@]Wa@}@hCaAhDMRc@rAe@dBQXIn@Sf@y@`Di@~AA|@DLv@zAfAvAjAlBp@t@nBtAJNRp@d@fEJzARvHApCMp@[l@CVAZRxA^dBHJtBtG`ArBnArEHf@GjA?jAJt@Pd@t@bAdDnBZFbAj@V?TNHCJQNw@HMHwATqAn@_Gt@sFPo@`AmCZcBXcAzAkCj@i@p@}@XARVTLd@JhBq@l@Q\Af@Hp@f@x@`AjAx@j@l@b@RLATOxAkCTIT?lCh@rB~@p@LfEChDJ|AMvC`@HNfBj@pCxBVJNCNMrAmC^QXBp@Z~@dAf@b@b@DVU^w@n@w@h@eAj@y@`@iAV_@ZgBj@yAJy@Re@PQVm@X_@`@aATyAk@aCC_@u@_Ei@mDBk@No@?{@Ly@z@qC`AoB`@mAVSh@_Bx@oBb@}@D?nAnAVDLIXiAFIJ?D@Xd@j@b@hAfA\v@Hn@TR^l@^vAFb@ZbA\f@^V|@fAnA~B^^jA~BLH\SxA{A^M^C~@q@~@e@LMJWZe@D[AIUm@SmAWm@WcB?SLs@z@_ClAuBr@kBVa@b@cAv@kAv@q@\a@j@iAxA{Dx@kCl@_ATeAz@uBPEpALvCDfBL|AXHHBNCZSt@?`@DJt@ZbAx@R`@HXAXkA`BUPWh@e@j@_A|@KGu@iBq@gAy@Mi@HY`@Yj@Kh@AZLfD,"[('root', [50.46619797125459, 3.246451076120138])]","[('root', [50.467212265357375, 3.246568590402603])]",,2024-08-12
12115137871,a12115137871,u{_sHsgyRCQAe@HGJ?JDDCHW?sAC_@Qs@]c@O_@?a@IgAAoAH]BIXWFMDOHeDBGRIDIBKBs@@cCBWHSFIB?PHZDJ?RMNCpAAV@|ARlABVIDEBMBu@AYLuA@a@V{B^gCBi@VgAHk@@QDS@s@Ek@EOIDSXOHKDWAaAm@e@QKIKQa@WEIAa@FKFSCMJYD[@Y?w@HUGO[DQHK@s@BuKv[c@Gc@e@USOYMaAK][oAm@wA_@mAWoAYaA[w@m@uBw@mBsA}Bc@WIAMBGHCNNjAPfDCTDxBIxBCLEx@YpBUrDWbAGv@Mf@?^O\EVIVIb@C`@GHGCo@y@MCQKS]a@g@Q[EAIHGBB`@?NICGM?GCMOc@GIQIi@pAEBC?KIYc@MKIOGi@CgBDM^@RI^}@DS@YCw@EQGEG?gAL}@BeANKAqA\uClAYj@Oz@kAjL?l@Jb@G`@A`@]|AMZMf@,"[('root', [50.46649527736008, 3.2453067786991596])]","[('root', [50.475911842659116, 3.2474076189100742])]",,2024-08-10
12105568027,a12105568027,{bbsHyuxRShA@p@S~@@lAVnAVdATrAj@dCHVDZ`@hALHT?DCTc@JIZ_@LWX[`AbEhAbEZvAPXL`@Tb@V\`@^|@tAZXR`@l@r@ZXZBV?d@_@Z[r@c@BGRCTMRGTSTCD@Jf@NVh@rALl@Tj@h@fAnAfBLf@Z\V\fAnBJJLDZADGPKX[r@i@r@y@Rc@Ja@~@aBt@yCbAcD`@{@V{@N_@HYRe@F[L_@xA{CTw@NWFSFg@MiAG_@MWMo@KU?o@@UFSJO\ALEF?vAa@XMt@Mn@WXa@VqAZkAb@{@Na@Bi@IiC@_@CM[]Q[GAEDI@YQUIEII[J}@@cAOkACk@Mi@C{@MkAE_AAcBIy@@i@OmBBc@DO\c@VUBGDUAo@DcAF]DEVAFK?OEi@DgBAuAJq@CKOGOHa@DY?QGOMOWYw@MWwAu@SIUSKWQ}@M_@Mm@Ma@_@}@e@oBs@_Ck@{Aa@cB{@{Bs@oAKMQM[EM@EDE\DVNXHXDrADdDAr@GzAG|@Kz@c@bCGjBIl@Qn@?PQlBOt@Qd@UpAGl@Q~@QtAUdAO~@IXIj@Cf@_@|ABNf@l@`@x@H\@R@\ENo@\QPK?OUQe@k@W][GAUe@KG}@Ma@?[D_@Cc@?]PWFMAUDWP]BSDg@?ODS?OBkB?m@JST,"[('root', [50.47750792466104, 3.2471865881234407])]","[('root', [50.47713509760797, 3.247792264446616])]",,2024-08-09
12097680766,a12097680766,mabsHczxR[bA_@fBGr@?b@Cn@?b@Hv@XtAj@rDn@nCTl@JJF@LEhAcAZQFAjApEBb@~@~B^tAXx@lBxC~C`ELDPAh@k@z@c@l@k@z@ULITWLGDADDJPDRNvB\fANZrAnBPP`@h@~@`Bn@z@`@p@\ZLCVg@lAcALQ^_@r@gBj@_AZ}@n@{BXu@DSX}@b@}@d@qATe@V}@`AqBX{@DWh@mADU@YEaAGk@Qu@Eg@Mi@AMBIFG|@IzA[NIbA}@^g@FSBSZiAPi@BM`@q@La@J}@Gs@?]Ck@Kc@EIg@U[Ug@OIS?i@F{@EmAOw@YyBKWI?WJiBj@y@^_@^a@r@SPG@QEs@k@GAEBc@lAOn@IJS?g@Yw@Q[QWUi@}@W]OYKk@@_@Hk@b@gA@_@IQg@Sw@i@IAU@MFYT{@f@WVSDSSm@{@[WYIuAo@,"[('root', [50.47707248479128, 3.2477462477982044])]","[('root', [50.47451793216169, 3.2491176947951317])]",,2024-08-08
12088233175,a12088233175,{`asHurwR?II_@c@kAYk@m@w@}@uAwAaCsBiE_BiEIO[WCGm@mBQ_@E]@YGa@_@aAWcAU]MK,"[('root', [50.47256704419851, 3.236591862514615])]","[('root', [50.477396193891764, 3.247308377176523])]",,2024-08-07
12071075139,a12071075139,ibbsHaxxRc@vBCf@@b@Kn@?h@L`Av@`Ft@bD^v@NNPJJ?JG\e@JIJUPWNMB?DD@LTp@Hl@r@~C~@zCRx@Xv@R`@fAvARPP`@RXTRj@x@TTNTVFREZ[TQX]t@]BE^Ib@SPEF?`@SDBHl@Nd@Hp@XfAXz@X^x@dB^f@z@vALNVd@h@n@`@p@FCv@aAj@a@x@w@V]Te@~@yBF[LUXiAt@{B|@yB`@kARYLm@`@iA`AyB`@iAZq@N_@Dg@Co@C]?i@I[Yc@Sg@Ec@BOPQFAX?RErA_@h@SXEZMBEdByE^{@Fq@B{CDODETAh@Lb@X`Ah@J@LKLw@?MTgADg@?]Nk@d@mCNe@\cC\yAP{ARy@Jq@Jc@`@uC`@uBFi@?IMM_A}@{@e@OQWMMSi@c@_@Uq@i@i@[Kc@?OFIL?\FdCHLCFK@UA]FcA?eAFwADQb@{Df@oCFo@Cg@OUK?SP_@Cy@i@_B{@WU@i@TaBJmA?SAGKGS?qAL{@?Y\Wb@m@v@O\GVC\c@rCEPW\K`@G`@Kb@EZuAzGMb@Q`ACFKFKCIQ_A{@MWKa@GMc@kBUq@Q_@q@oC[_Aq@cCe@qAy@qBi@eAW_@QMG?WMEAKDCN?LTdAFrB?xCGjCQbBc@|CGrAQlAS~@Eh@]~Ac@jD,"[('root', [50.47735688276589, 3.247492862865329])]","[('root', [50.47728404402733, 3.247567880898714])]",,2024-08-05
12058111082,a12058111082,svasH{zxR`@VJTWl@Ub@K^TpC@rBBPFT\p@Ld@Ih@e@j@c@^c@f@OTQNORIFEHx@tCZvBJXNj@P^z@zCv@rArD~EF@HNLNFB\?PEf@WPMFMPONGZSTAFCHK\MTOREDBDVL^Lz@LRHb@Xz@DVVl@b@v@LL^r@FRb@f@x@xAX^FDLTRXZt@d@n@`@`@DBN?NLJBb@c@LEZAnAR~@RTJH?HGPa@GCk@Xg@Ow@CICQCa@@]N[XSDKSMc@cAmBESFWLOr@e@r@i@^a@P]fAgCt@_CXkAfB_FJe@@a@DEPEBEXw@P_@f@oARm@z@kBJi@?m@M{AQYOQ?KLGF@R\JJz@n@^R^LFJ^Z~@`AfArB`@~@Zj@Pj@lA~Bh@rAj@lAv@rA`@l@~A|Ad@ZHBPGLSJa@n@iDx@{Fp@cDZsBHa@TmCvB}NlCqUPoAJqAh@cE@[A[IU}AyAkCeBm@[mAw@_Bw@[W{Aw@cBaAWUMU_@WMQi@]i@UGK?QNIF@h@XD?XBb@@h@DDCBEBWAiABq@A{ANw@\sDb@_CPyAAa@KSECGAQ@SLE?MEyA}@iAm@KIAK`@uDBa@EUoDj@aAdAW^Qh@U~AMxAQBKRUlA?JF?AOOh@[~A]`AGb@K`@Gj@Mj@If@c@|AStAg@jAEVUj@CNOTIb@S^c@hAKf@G@KLSv@U^?HIFERiAlCg@`@]f@MJQZSLY\Ur@a@v@G@MKs@eAy@g@SGGBILWr@]f@]ZWPE?ECI]GOKEK@QIYQo@o@mAm@KCM@y@HKD,"[('root', [50.477375239133835, 3.2473488617688417])]","[('root', [50.475006848573685, 3.2488279324024916])]",,2024-08-04
12046372099,a12046372099,{cbsHepxR@ZFn@`@vB\|Bt@dDXp@SHCFC\Ut@i@v@}A|CWjAO`@_@hB]jAmDjGWZMBSCUW_@]i@m@y@k@OCG?SFSVy@bBWb@SNY?]SyAoAq@a@YK]GeD{@SCe@?_@BKJ_@KsAEE@aAEyAC{BB]Iw@c@]M_Ba@mAQ]?QFIH}@dBSZUJ[?o@i@_CyBu@m@_@Qc@KQBmAd@WN]FQ@QAKC{@q@KCE@EFo@dAu@~@gApB[r@[bBQn@_AzBGXy@lGuAzKKpAIT?TFNVJl@l@~A`AxAfAh@d@d@d@h@t@xCzC~@rAfArBtAxBj@`ARTZh@hAjAdBtBbCfE~BpE`DxF\t@FDNFZANKT_@Li@d@qCDc@n@gDt@cClBmFXo@rBkCx@kAZi@lAgCnBcEJ_@Zk@|AeDTi@@MB@HSDGDOJKTo@HIRq@Tg@RYd@kAfBaEbAiCtBiEt@uBFU@Wa@kAc@cACMBk@HW\g@JUT]rAiCbBeHz@oARc@VYp@gAHAJDF?NGHODSDm@DGX]b@]^a@JC^lAb@bB`@tBVp@^nAZnAPd@T^~@fA`ArAdAnA\f@PLP?HCb@c@l@g@d@QLO|@Yt@_@FAB@DBrKlSDOHK\a@|@u@b@c@f@eAv@qBr@{BZmAl@aBN[\eATc@tAwDf@iAb@y@b@mAJi@@YKkB?MWg@C]K]A_@DOFIJEdAKTIRCf@Q^G`@OZa@tBgGFW@Y?oDEOOOuAk@OCU?IHeB`Cu@`Bi@nBaAbFCLOT?l@BRbAtBh@n@\Vh@V`@TVFPH^`@RNl@x@b@|@b@nAr@rAxC|Gf@~@xAtB|@z@h@\HBD?PKnD}Sv@{EZyB|Fkf@XqCXsB@QCc@OYaA{@Uc@YQyAw@q@g@oBeAoCmBe@Se@Yi@c@OGmAu@IIq@c@SGo@[}@SeBKg@@GAi@CyAOKC[[Qi@GIKIMCE@KFOX[tACRSr@k@pAq@rBq@zAUt@Yd@c@hAELi@jAQLWb@]ZOHO\]f@G^e@v@IXGDG@EAMK]c@q@c@YE]SG?GBSZo@x@k@`@EAQa@IKu@g@[[aAm@WQMA_@AoAPQ?cC^q@D,"[('root', [50.477803722023964, 3.2463401835411787])]","[('root', [50.47601066529751, 3.2485398463904858])]",,2024-08-02
12021989511,a12021989511,ovasHinyRIEEBqAhDi@`Bm@pAW~@JJ@JEFKAODMJMV_@jAg@bAc@bAi@zBGl@?j@Id@Ch@`@nCHZ\|Br@zCHXR`@NLXFD?JG\URUJE^e@H?ZdBPv@n@bCh@~Al@zBXj@rBjChA`Bb@h@ZL\CPQ`@QVU`Ag@b@MROh@UJCDDjAdFXh@Pb@dAp@^l@DNVVd@p@bAbBd@r@FBnA{AhAkAp@yAbAaCf@{ARw@p@uB|@_CH]h@y@b@mAVg@~A}DD[@QC]QyA]q@Dc@Ku@BULSZ?TQn@SBMBqCNsADGn@Ob@QPILSCq@Dw@?cECYLiAAy@Cy@S{AKaBK{@QyIIqAJQNQJWF[ToCBMPKHQ@KHaFCQY]MGW?]MSQQ]Ie@Ce@@YNkAt@iDFe@TaARcB^uBLe@ZmBTk@NW`@a@PY\[PGl@BrAMP?z@QZMNKx@{@~CaEnAyAJK|C}EhBkCTc@fA{CpAeFp@eCDI\uAFE,"[('root', [50.476446, 3.248103])]","[('root', [50.453958, 3.261891])]",,2024-07-30
12005510027,a12005510027,mabsH}yxRSn@_@~AIl@Av@Iv@Ad@Bf@Lt@d@dCd@nCd@tBLTLJJBFMJEPDTEn@{@NMDBl@zBN\h@fC\z@~@fD~B`Dr@fAZZNJZh@HHJDXCTQ\On@i@NKJEHGh@Ox@_@PMHBJj@\rAHf@Rn@Rv@h@rARRXb@jBvCHFf@JJDN\X`@D@JEZg@vBkBzAmDp@wBl@aChAsCFWXi@n@aBFWdC_GLu@A]MsAMW@CH@N^PnAHLPJFLh@bF@ZAp@UbBe@pBc@x@eAbBK^o@|AOd@UdAY`AMz@Ad@L`ABp@Ab@K^_@h@s@tAGBIAc@WeBc@SBID_@VKVKBEC}B{DIIg@w@II{AeCcAyAEOBQl@oAVs@Rc@t@kDb@o@Pe@x@yA|@oBT_@Ne@NWZsAXWx@wAHKTODGDQR_@zAsDf@wAHALLZDv@VJCLQD?Nl@JHRD^NPBb@Qj@O^E^KX@DEVeA^w@d@{A`@eAPu@BQCoCKk@KMg@[WKWGWAIICILuAAyAQ_BG]KgAUwHGcDF]h@qANmA@s@B]RIHQFeFAS[[KGm@IWOi@_Aq@k@iAs@QSSm@y@yCg@kAm@aCCIEC]uAqAcEk@uA}@eB]WWKMBCRNtAFpA?z@F~@Ej@C|@ErAQjCYnB[vDGTARSz@w@lEcAfHg@~CW~@GCEK_AyAg@iA_@k@aD_F@qF_@{DSoDEGO@a@TgAZq@`@Sf@IZoAjJI`@Gr@c@dCBRNd@ZnBHnAHd@b@fATx@\z@JJVFHHFZB\]tCSjAAt@Q\}@z@W`@eArA{@tA,"[('root', [50.47699771821499, 3.247685395181179])]","[('root', [50.47714834101498, 3.2460153847932816])]",,2024-07-28
11961697854,a11961697854,mcnrH_cvRA@MKSw@i@kAUYGCKFGFMn@Ub@u@hCSnBG|@_@pCc@dEG|@?TDNJNdAPl@@jBt@PLTd@XXh@LP@\FDCFUPyB^cDTaDDIR@NEJAJG@GKw@Bc@SeCIyBScDMmD?_AIGCEAUEMICaAZYRODECQi@Wi@[aAOSQDETKPc@r@aAjBkBbH?RBNj@Xp@f@FJWdBMjAWpBU|B]rCGz@QrAGLE@M?c@UcBu@]?OHw@v@MNGT?JF^`@dANn@C?FPAFLNAFJ`@ETDh@@x@CB]Ig@Bo@PQRKXEf@?j@DbAJv@Rp@^~@BTFHJFV`@b@`@D@@MYQQUUg@?OPS`AqBLORo@v@eAtA_Cz@oANGRBf@Dj@J\Nr@R^@h@HhABHI?IKaAA[RsBJSP?^Pb@Jh@Rh@HL?FGJk@Fy@Iu@GqB@o@YaC@c@Em@Ic@Gk@EgAM_AGcBa@eFAgBCM?k@Is@GmAIOECYESDk@ZQDGIM_@IO_@cAMUECYJgA~Aq@pAIX?HFPdAjAdAvAVh@Zz@Tz@N|@HfAFpACtBa@zEUjBK|AIj@@FBFd@T^JX?JBZP|@P~Af@JAJOJo@@i@F]BWG[AsAQ_CMaA,"[('root', [50.37553955800831, 3.2315715216100216])]","[('root', [50.37538013420999, 3.230724362656474])]",,2024-07-23
11954607751,a11954607751,qbbsHowxRYpAE\?v@Kp@Aj@Fj@dAlGh@xB`@bAJLHBT@p@i@NSHEVWBAFDNt@DFB@DHfArEL\jAfEr@jAPPLRbC~CXXFNNPVDHCb@S~@}@`@UPGD?~Au@HDRbAZfAF`@r@xB^v@X`@f@~@h@p@h@|@TZFDd@x@FDD?JEH@DCl@q@vAoAZ_@Pe@fA{BvB_HJMXu@Ru@HKDUFIH_@b@w@Ra@BOXk@Hc@Zm@DQd@_APg@Lq@?]OaBKES]?w@E_@B]|@KlCu@HI\@FGLk@\w@^mAn@eBNe@Do@?aBE_@Og@KIw@QYKQCOEEa@FsA?mAIi@W_DGYGGMDe@@i@JSHKA]Na@T]ZY^c@r@GDI?c@a@SMO?IBGLa@fAOp@GHQAs@]CEO?MEOMW_@Ui@yAoBGAMHI?G@KLQDQ[_Aq@{@aAKe@Wm@w@k@}@s@c@Ym@Uo@Ha@Je@BcANmAJe@?w@JW?w@H,"[('root', [50.4773891530931, 3.2474125642329454])]","[('root', [50.47646806575358, 3.247508956119418])]",,2024-07-22
11941283906,a11941283906,mvasH_{xR\XFJ?HIp@GTUf@CXAp@Fp@D`CHd@^bAHZBR[\[l@o@f@sApAOUG]YwBQgAGACDNb@Lr@b@rCDb@VZJVThAFx@HRJ`@\dAd@dAn@hCTb@j@z@f@p@^\^r@RRLD\h@RLZd@FB^?JCTWTCDGDMJOP]ZKROF?NFt@k@JANM@BL~@FVL|@Lh@JPLl@Z|@t@jAXVr@xA^f@FDDVJPDDFBb@x@J@RKJFD@LEx@eAl@o@b@_@FKhBiElAmE^cAdAkCNm@h@cAXq@F[l@kARk@LULg@JWHq@IyAIY[k@Mg@Ic@AGE?JPX|@b@v@?r@DHLL^l@DNBr@FZ@\ZpCEfAIXIv@KTFDHQBg@D[B?Fu@mAcLTILB@BLFPL|@b@`A~@f@l@b@x@\`A\n@^|@bIpNpAz@NCNa@He@jBwKjAwGp@kEfCaTj@kFbC{RDk@?a@IYQM?Fs@y@a@YKAu@c@}@o@yBkAaDmBSSw@e@UK_BiA_@]Yg@SIm@QKIlDoAFmDh@yEj@cDJw@A_@CQEIGCIB[RO@UKq@c@cBmENcB?OEKMAa@NWASDU@QDQAID]b@uAvBUjBQ~@ENKBIH[vAQnAaDjNSjAYj@Qr@a@x@}CjIo@vAGLMHW\_C`DIDSj@G@MCiAs@KC_Ae@G@EBSj@STsCg@k@g@e@Sg@QGIGCG@[JkAB,"[('root', [50.47734472900629, 3.2473960518836975])]","[('root', [50.47509988769889, 3.2488344702869654])]",,2024-07-21
11930143758,a11930143758,mvasHanyRMISXi@dBqBjFSz@c@h@c@nAeAtBs@jCIp@@dAKd@@t@~@`Gr@fDb@~@PN|@}@^A\g@NHz@dEjBdHj@hAtBhC^v@bBfBt@EFMx@_@Tc@~CoABd@h@fCR^X`AXVrGhJKOTEr@cA~@q@d@m@|AsDzAmFxAaDPy@TWZgAtAcDXgA\s@?uAKo@KUW{BFSTC@QGYa@OCa@tBgJvBcDTc@Hg@JmBCm@[_DMkB]mLJi@n@_AHyC^[JwAByAEy@F]`@@pLjFv@R`An@HPAf@[pBBb@Eh@cAvGaBhH}@zE]pCOr@OVU@J]_AUg@[g@Gi@Hk@o@qAe@KFrBr@XTZGDgAf@eEg@nCQjBIVo@m@yAg@OS?YP]?}@k@gH]mLJ_@v@qAfAB\PzAxDRN|BcD~AsCg@}AcBcAY[?W`@oAx@ZrIjFfBt@nBxAdDpA^En@TTATQvCoGzBkCxViQlSkO?YSkAsAuFi@cBScBOWD[o@iDi@mB{@uG?]VaA?UWyBsAyCsAiBKm@I_BEGGAWV_AHIJiHnAkCTaCDwDt@eAp@uARyA^uAt@_Bf@s@LmB~@eK~DCMLi@^Gh@e@tBcAd@i@`@{@COMOuA_A]TITQDmAw@mAhAFl@bAtASrAAb@UfAi@dEWx@m@a@_@F[_@[iA@KTSJSrBiMfB}HXoBrCsLToB~@kF\c@b@_DrD}S`BaK|D{TTmAL_@VsB\qABm@ZeBA[BIDJCWP_BDZa@vBFg@FADSNuBGQ_@KHmAP]VmEXiAh@{Ar@eBDiB\}DEo@IE_APyAf@sAn@kKnG{@`@g@BuAi@_A_AsJqEg@g@eByDo@m@eFmD}@UaAn@]pAOpAEdBBZMxADxBc@~CQnFMNg@Gn@HFNAbC`@`Nb@lEf@dDBjDF~Bp@xC?r@QlB@z@b@fCn@zGz@bEVhC@|BMpAi@pB?PiB|@gAdAo@\w@FwCg@_CfB{B^_@TORKd@CnCQbCEHwAj@_DzDYl@o@jDS`@_@?gEoAoBiAmAWeBiCYWe@SsE@sCzBo@DoA[WXOdAc@pFk@`FOrCUnHFvFMlEMlAu@`EUdCl@bFBp@fAvKR|@fAnDNpANhCLx@bBtFI^U\gB`Bu@jAy@j@Wf@_CdCmArC]hAIj@DjAxB~Lh@jAlAP,"[('root', [50.47679454088211, 3.2475495245307684])]","[('root', [50.47741295769811, 3.2471781224012375])]",,2024-07-19
11913831581,a11913831581,wvasHk{xRf@b@HTq@tAGx@PjEPhARb@Tt@@N_@bAgCjCIJAHf@~A~@rEnAlE\n@|CjErAzAPHP?nAm@hAkAj@CfAi@L`AdAtEx@tAn@v@lBbDTX`@@Zd@PCpCqCzA_DtBoHxAkDDc@VWbAsCPSlAeDHc@@[KeA^~@\d@n@zF?^K`AWvA[lAqClFSj@{@rDMnAJzBGr@yAxCI@uAg@k@Iq@DYPQ\Kr@Bl@Al@S|Am@xCEHg@XKCwBmCs@s@iA]}@Ey@iC{@{AiDwDoB{Ae@i@_@i@MoAUMi@JW_@g@gAqA{DaF{Km@uCC}AEGYMi@wAuAeH[{BAk@Nu@DoAn@qCPk@v@uAZmAb@m@No@|BkFJDP\`Av@ZQ\y@P?nDpDh@ZXQt@aATITFX\rAjDFFb@UbA_AnBwBxB}CXm@@WM[i@c@w@aA_BuD{A{Fw@uB[kDOkEYeF@Ur@OxEYHR?|@K`@a@~@o@HGHCl@H~ADTj@p@NFPIl@qAPA`@p@zAdBn@`@^`@RCdBmJ~@yJD_BAuCGqCQuADONCt@d@~AtDzAvErA`Fd@vA`AjDNRRHx@x@NB`AsDhAmF\oAfAuGP_@h@k@^o@RMXKbCMFHCn@BXEAIXUlB?XNNnDtBR?f@WHLBf@Gj@o@lDg@jEKzFMJaAKWJgAIMN@PX\zJfG|BhA~FjDfAfAH^Cl@{H`p@gBvKwAhI[jAUdBIVQPOE_As@cCcD_EiIe@iAsBaEuAuAcCsAw@mAMm@DWvDw@v@o@h@}@v@qBl@iBHy@?_BLu@^Ol@NPQLgBb@wCAk@Ic@_AcBiAsCJSh@[Zj@RNv@cADOEQaBeD@Mh@o@pAkBbA}A\WDOGg@Wk@c@e@kAw@GKASPiAJCJ\ZTz@f@bCjBxAt@FT?Pa@`DE~@a@lCiClNc@rBEl@e@pCO\}GoBAGq@BWJyAhBOXc@Nw@g@e@FsCy@}@o@y@gA{A{BiAcCc@q@k@g@k@d@Q_@aAi@gAgA]iA_CqBq@]]G{Dh@cBHk@OuAiFCmA[mCIOMCUZ[fBeA`De@jB{@vBE^dApAjAhBx@p@p@jAZv@^`@d@hA`@|BGb@gAtCAdBGZ_AzAMH[eAkBkFIi@Pa@l@SRSf@iA~AsB@KAMc@_A,"[('root', [50.47752954997122, 3.247177368029952])]","[('root', [50.47664936631918, 3.2474255561828613])]",,2024-07-17
11905003891,a11905003891,g`bsHy`xRDC@?P\Xb@DBJ@TGTQT[NMVc@DADFj@lBj@zBPn@HNrA`F^n@t@|@hA|Af@j@~@tALFLANEz@m@TWhAs@TCbAa@T?BJB`@Jf@Hr@FT@L@FBC?RD@HZPd@Rb@H?FFNd@LNT^t@vAh@r@JTVZZPLEb@r@D@DAt@w@f@_@r@q@\o@b@cAT_@\w@z@oCJo@`BsELc@^u@|@oCpAsCXw@FY?i@KmAAGQUCeAOk@?]Hc@Ua@?MVwALg@?m@BYLm@HEDJMXJ_Ad@iBCKc@a@i@Ss@M?]CKNeATaAHQb@w@NMDAXY^Q\Mn@KRGHGDQ@SMkAC_@@QJa@\MHIDO@QGyAGc@_@o@[{@IsC@[Pc@DQXi@H{AB}@VOFMLkB@{B@OHQn@YDAJBPHPDTCHID_@BsBDOBELAxBRRGFQ\yB@SA[Xk@Lk@f@cDTiABEd@IVQF@FHDZGz@_@jBO|@e@~DGdAIhECPCDMBM?cAMWGY?e@Ik@Aa@?w@Ee@GQEY?KGy@D[RKD}AEK@CDY@C@MPOr@i@nAIHQBOL[~@q@|AUz@u@pBWn@k@|@e@h@WPa@p@a@d@OZONW\QAO@k@m@OKWEk@AOCWa@WQMWOOQYS{@g@s@EMSWAOaDoE_AaBKk@@yAE{BW_DQ{AGwAKe@CFFD,"[('root', [50.47828157432377, 3.2412526197731495])]","[('root', [50.47395659610629, 3.254913864657283])]",,2024-07-16
11889306408,a11889306408,kuasHelyRo@cAECGBEHYbAoAvDMTGXm@lAIn@ILSHs@hBi@bA[v@k@dCEpAIz@?TFr@|@tFj@bCXbAFZHBF?R[VOHAPNPOFBJGJFb@x@dD`Lj@~@v@z@f@t@t@r@T^PPT\FBd@DTEVSNALERSTIJKTIJKt@Y^SFCN@?\BFZt@BPNVd@pBTj@FFR^HFFPh@t@DBXh@p@|@HJH@V`@h@p@DBJ@|A_ARQp@w@R_@r@iAl@{A`@uAF_@XaAb@aALg@`@w@Rq@N[Z{@H]d@oAx@qBZm@^oADm@G_@Gg@?YQq@QgAD}@EEGQC[Fg@Lk@?]FQDi@VaBd@iB@UASk@k@_AU[EQMMCWOi@M]Qc@c@Y]IMuAyAgAuBI[MWMSUi@_@g@?IJ]@UHa@HWLU@GAISKc@i@g@[SEUMWSUK[YUM[m@]oAc@aAo@}@q@kA[_@Ue@Wc@ICGIUi@Y]EUEq@Am@Cg@@sAU{BGiAMiACc@Ay@EYGCMBSR_@L]Zk@JSHIJQd@o@~DqAdJBF`@Dl@CpAWD@BF@RCR@rAH|@L`DHt@F~ABNJFLCDEPEn@ARFx@ADBZIRAVINF`Aj@pAbA`@TBDJ\MTQLy@bAa@Xe@fAQJQXa@\SRQHQLWn@SJ_@ZE@GE]{@[m@o@aAMEM@YRy@x@K@W]o@q@oBcB]s@[SKO,"[('root', [50.476715667173266, 3.2474737521260977])]","[('root', [50.477007357403636, 3.2482636626809835])]",,2024-07-14
